id,job_title,job_info,position_type_id,company,city,location_id,seniority_level_id,work_type,industry_type_id,min_salary,max_salary,avg_salary,company_score,sector,skills
2340,Senior Business Intelligence Analysts,Business And Contract Analyst,7,Vancouver Coastal Health,Vancouver,54,4,In-Person,25,79310.40000000001,114025.6,96668.0,3.8,Unspecified,"Tableau, Power BI, Sql, Excel, Python, R, Knime"
2341,Senior Supply Chain Data Analysts,"Analyst - Performance, Wind Energy",7,Innergex,Longueuil,61,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,"Tableau, Machine Learning, Sql, Matlab, Python"
2342,Senior Supply Chain Data Analysts,Hris Analyst & Report Specialist - Master'S Level Internship,3,Vosyn,Remote,52,4,Remote,72,66560.0,72800.0,69680.0,3.8,Unspecified,"Tableau, Sql, Excel, Power Bi, Python, R, Database"
2343,Financial and Operational Analysts,Reporting Analyst,7,GS Capital Inc,Halifax,58,1,In-Person,73,50000.0,76458.0,63229.0,3.8,Unspecified,Excel
2344,Systems and Data Analysts,Data Analyst - Informatics And Systems,7,Ray Legacy Consulting Services Inc.,Burnaby,54,3,In-Person,13,76960.0,76960.0,76960.0,3.8,Unspecified,"Sql, Database, Mysql"
2345,Systems and Data Analysts,Senior Data Visualization Architect,10,Tekshapers Inc,Vancouver,54,4,In-Person,72,137280.0,140000.0,138640.0,3.8,Unspecified,"Machine Learning, Sql, Big Data, Plotly, Database, Machine Learning, R, Cassandra, Big Data, Matplotlib, Snowflake, D3.Js, Hadoop, Google Bigquery, Python, Javascript, D3.Js, Seaborn"
2346,Senior Business Analysts,Senior Analyst,7,Klick Health,Toronto,59,4,In-Person,25,66000.0,84500.0,75250.0,3.8,Unspecified,"Big Data, Sql, Database"
2347,Senior Business Intelligence Analysts,Central Planning Analyst,7,T&T Supermarket,Markham,59,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,"Excel, Sql, Database"
2348,Senior Business Intelligence Analysts,It Business Intelligence Analyst,7,Top Aces,Dorval,61,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,"Power Bi, Ssrs, Azure, Sql"
2349,Senior Business Analysts,Senior Operations Analyst,7,Manitoba Public Insurance,Winnipeg,55,4,In-Person,73,66000.0,84500.0,75250.0,3.8,Unspecified,"Spss, Tableau, Power BI, Sql, Python, R"
2350,Business and Technical Analysts,"Analyst, Ancillary Optimization",7,Porter Airlines Inc.,Toronto,59,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Tableau, Vba, Excel, Sql"
2351,Business Systems Analysts,Measurement Services Business Analyst,14,Fortisbc,Penticton,54,1,In-Person,72,83470.40000000001,83470.40000000001,83470.40000000001,3.8,Unspecified,"C#, Sas"
2352,Senior Business Analysts,Senior Business Analyst - Healthcare,14,Mariner Innovations,Remote,52,4,Remote,72,66000.0,84500.0,75250.0,3.8,Unspecified,Gap
2353,Financial and Operational Analysts,Pricing Analyst,7,Autotrader.Ca,Greater Toronto Area,59,1,In-Person,72,50000.0,76458.0,63229.0,3.8,Unspecified,.Net
2354,Financial and Operational Analysts,Transformation Analyst,7,"Trimac Transportation, Ltd (Nd)",Edmonton,53,1,In-Person,58,50000.0,76458.0,63229.0,3.8,Unspecified,"Excel, Tableau, Sql, Asana"
2355,Business and Technical Analysts,Data Analyst / Analyste De DonnéEs,7,Flighthub,Montreal,61,1,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,"Excel, Sql"
2356,Business and Technical Analysts,Bi Engineer,10,Parallels,Toronto,59,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2357,Senior Supply Chain Data Analysts,"Analyste Dã'¬""Tudes / Study Analyst, Real World Solutions",7,Iqvia,Kirkland,61,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,Excel
2358,Business and Marketing Analysts,Project Analyst,7,Afl Telecommunications Llc,Surrey,54,1,In-Person,32,30240.56,57200.0,43720.28,3.8,Unspecified,"Excel, Smartsheet"
2359,Systems and Data Analysts,Senior Data Visualization Architect,10,Tekshapers Software Solutions Pvt Ltd,Vancouver,54,4,In-Person,73,80000.0,120000.0,100000.0,3.8,Unspecified,"Sql, Big Data, Database, Machine Learning, Cassandra, Big Data, Snowflake, D3.Js, Hadoop, Google Bigquery, Python, Javascript, R"
2360,Systems and Data Analysts,Technology Analyst - Sql Data Engineer,10,Infosys,Montreal,61,3,In-Person,72,76000.0,89440.0,82720.0,3.8,Unspecified,"Sql, Snowflake, Azure, R, Talend"
2361,Senior Supply Chain Data Analysts,Pricing And Product Analyst,7,Monark,White Rock,54,4,In-Person,72,55000.0,75000.0,65000.0,3.8,Unspecified,"Power BI, Tableau, Excel, Python, R"
2362,Financial and Operational Analysts,Cost Analyst,7,Multitech,Toronto,59,1,In-Person,73,50000.0,76458.0,63229.0,3.8,Unspecified,Excel
2363,Business and Technical Analysts,Bi Engineer,10,Corel Corporation Usa,Toronto,59,1,In-Person,72,100000.0,110000.0,105000.0,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2364,Systems and Data Analysts,Data And Bi Expert,3,Gft Technologies Se,Montreal,61,4,In-Person,73,76000.0,89440.0,82720.0,3.8,Unspecified,"Vue, C"
2365,Business Systems Analysts,"Analyst, Business Systems",7,Fraser Health,Surrey,54,1,In-Person,25,72113.6,103646.4,87880.0,3.8,Unspecified,Undef
2366,Senior Supply Chain Data Analysts,Toronto Or Montreal - Global Trade - Customs Analyst,7,Ey,Toronto,59,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,Undef
2367,Systems and Data Analysts,Research Data Coordinator And Analyst,3,University Of Alberta,Edmonton,53,3,In-Person,73,59822.0,82266.0,71044.0,3.8,Unspecified,"Stata, R"
2368,Business and Technical Analysts,Bi Engineer,10,Corel Corporation Usa,Waterloo,59,1,In-Person,72,100000.0,110000.0,105000.0,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2369,Business and Marketing Analysts,Private Markets Investment Analyst,7,GS Capital Inc,Halifax,58,1,In-Person,73,65000.0,87000.0,76000.0,3.8,Unspecified,Excel
2370,Business and Technical Analysts,Bi Engineer,10,Corel Corporation Usa,Ottawa,59,1,In-Person,72,100000.0,110000.0,105000.0,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2371,Senior Business Analysts,Senior Business Analyst,14,Prophecy Technologies Corp,London,59,4,In-Person,73,62400.0,104000.0,83200.0,3.8,Unspecified,Excel
2372,Business and Marketing Analysts,Market Research Analyst,7,IqI Canada Inc,Ancaster,59,1,In-Person,72,89440.0,91520.0,90480.0,3.8,Unspecified,Undef
2373,Systems and Data Analysts,Data Analyst - Informatics And Systems,7,Colours Of Punjabi Event Organization Inc.,Surrey,54,3,In-Person,72,79040.0,79040.0,79040.0,3.8,Unspecified,"Database, Database, Html, Sql, Mysql"
2374,Business and Technical Analysts,Bi Engineer - Black Panther,10,Electronic Arts,Vancouver,54,1,In-Person,72,89300.0,123000.0,106150.0,3.8,Unspecified,"Html, Aws, Sql, Git, Azure, Python, Looker, Database"
2375,Senior Data Analysts,Senior Data Analyst,7,Clutch Technologies Inc.,Etobicoke,59,4,In-Person,73,69000.0,86000.0,77500.0,3.8,Unspecified,"Tableau, Sql"
2376,Senior Business Analysts,Senior Business Analyst,14,Capgemini,Montreal,61,4,In-Person,72,72113.6,112694.4,92404.0,3.8,Unspecified,Excel
2377,Business Systems Analysts,Business Systems Analyst,7,AtkinsréAlis,Richmond,54,1,In-Person,72,68960.0,94820.0,81890.0,3.8,Unspecified,"Power Bi, Html, Power Platform, Excel, Css, Javascript, Database"
2378,Business and Technical Analysts,Cmms Analyst (Hybrid),7,Lululemon,Delta,54,1,Hybrid,72,66000.0,86600.0,76300.0,3.8,Unspecified,Excel
2379,Senior Business Analysts,Senior Marketing Analyst,7,Absorb Software,Remote,52,4,Remote,73,66000.0,84500.0,75250.0,3.8,Unspecified,"Html, Tableau, Power BI, Css, Bigquery, Javascript, Fivetran"
2380,Senior Supply Chain Data Analysts,Demand And Insights Analyst,7,Purdys Chocolatier,Vancouver,54,4,In-Person,72,70000.0,85000.0,77500.0,3.8,Unspecified,"Power Bi, Gap, Excel"
2381,Business Systems Analysts,Systems Analyst,7,Helios Retail Consulting Limited,Oakville,59,1,In-Person,73,89440.0,93600.0,91520.0,3.8,Unspecified,"C#, Database, Html, Sql, Git, Perl, Java, Groovy, Tcl, Python, Lua"
2382,Business and Technical Analysts,Cmms Analyst (Hybrid),7,Lululemon,Mississauga,59,1,Hybrid,72,66000.0,86600.0,76300.0,3.8,Unspecified,Excel
2383,Business and Technical Analysts,Qa Analyst,7,Verb Interactive, Halifax,58,1,Remote,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Html, Javascript, Css"
2384,Business and Technical Analysts,Bi Engineer,10,Corel Corporation Usa,Winnipeg,55,1,In-Person,72,100000.0,110000.0,105000.0,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2385,Senior Business Intelligence Analysts,Sales Support Analyst,7,Piller'S Fine Foods,Waterloo,59,4,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,"Power Bi, Excel, Factor"
2386,Business and Technical Analysts,"Analyst, Fp&A",7,Ccm Hockey,Montreal,61,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Tableau, Looker"
2387,Business Systems Analysts,It (Information Technology) Business Analyst,14,Qualpro Systems Inc.,North York,59,1,In-Person,72,90064.0,90064.0,90064.0,3.8,Unspecified,Undef
2388,Senior Supply Chain Data Analysts,"Supply Chain Master Data Analyst (Hybrid: Calgary, Ab) - Hybrid",7,Enbridge Contingent Talent Community,Calgary,53,4,Hybrid,73,68500.0,87000.0,77750.0,3.8,Unspecified,"Oracle Cloud, Excel, Power Bi"
2389,Database Analysts,Database Analyst,7,Cohash It Services Inc.,Burnaby,54,3,In-Person,73,111280.0,111280.0,111280.0,3.8,Unspecified,"Sql, Shell, Git, Perl, Oracle Database, Javascript, Database"
2390,Business and Technical Analysts,Körber Business Analyst/Körber Analyste Conomique,14,Exertis  Jam,Baie-d'Urfé,61,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Gap, Vue, R"
2391,Business Systems Analysts,Business Analyst - Hybrid,14,Carltonone,Markham,59,1,Hybrid,75,70000.0,80000.0,75000.0,3.8,Unspecified,Snowflake
2392,Senior Business Analysts,Senior Pricing Analyst,7,The Dufresne Group (Tdg),Winnipeg,55,4,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,"Tableau, Sql, Excel, Python, R"
2393,Business and Technical Analysts,Tech Lead / Developpeur Bi,3,Cgi,Montreal,61,4,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,Undef
2394,Business and Technical Analysts,DéVeloppeur-Analyste Power Bi,7,Airmedic,Saint-Hubert,61,1,In-Person,25,64123.59,86600.0,75361.795,3.8,Unspecified,"Power Bi, Sql, Azure, Power BI, Ssis, Sqlserver, .Net"
2395,Senior Business Analysts,Senior Reporting Business Analyst,14,Intact,Montreal,61,4,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,Undef
2396,Senior Business Analysts,Business Analyst (Intermediate),14,Cgi,Montreal,61,2,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,Undef
2397,Senior Business Analysts,Bilingual Senior Business Analyst,14,Gft Technologies Se,Montreal,61,4,In-Person,73,66000.0,84500.0,75250.0,3.8,Unspecified,"Gap, Jira, Confluence"
2398,Business and Technical Analysts,Bi Engineer,10,Corel Corporation Usa,Vancouver,54,1,In-Person,72,100000.0,110000.0,105000.0,3.8,Unspecified,"Tableau, Power BI, Snowflake, Looker, Postgresql"
2399,Senior Business Intelligence Analysts,"Senior Operations Analyst, Capacity Planning",7,Vancouver Airport Authority,Vancouver,54,4,In-Person,73,80932.0,105773.0,93352.5,3.8,Unspecified,"Power Bi, Tableau, Excel"
2400,Business Systems Analysts,Senior Business Systems Analyst,7,Royal Bank Of Canada,Calgary,53,4,In-Person,55,30240.56,57200.0,43720.28,3.8,Unspecified,"Tableau, Sql, Confluence, Hadoop, Jira, Database"
2401,Business Systems Analysts,Lead Business Systems Analyst,3,Ss&C,Mississauga,59,4,In-Person,72,85816.8,91520.0,88668.4,3.8,Unspecified,"C#, Sql, Excel, Jira, Database"
2402,Financial and Operational Analysts,Compensation Analyst,7,Douglas College,New Westminster,54,1,In-Person,6,68994.0,68994.0,68994.0,3.8,Unspecified,Undef
2403,Business Systems Analysts,Business Analyst - Computer Systems,7,Ekzero Corporation,Woodbridge,59,1,In-Person,72,90480.0,90480.0,90480.0,3.8,Unspecified,"Sql, Confluence, Github, Java, Jira"
2404,Business Systems Analysts,Business Systems Analyst Senior (Microsoft Dynamics) - Remote,7,Gallagher, Toronto,59,4,Remote,72,85816.8,91520.0,88668.4,3.8,Unspecified,"C#, Fabric"
2405,Senior Supply Chain Data Analysts,"P & C Insurance Business Analyst, Implementations",14,Ontario Mutuals,London,59,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,"C#, R"
2406,Senior Business Intelligence Analysts,"Services Practice Group, Senior Business Analyst",14,Egon Zehnder,Montreal,61,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,Undef
2407,Business and Marketing Analysts,Business Analyst,14,Cbig- Canadian Benefits Invst & Ins Grp,Prince George,54,1,In-Person,73,50000.0,60000.0,55000.0,3.8,Unspecified,Excel
2408,Business Systems Analysts,"P&C Insurance Business Analyst, Implementations",14,Cognition, London,59,1,Remote,73,85816.8,91520.0,88668.4,3.8,Unspecified,R
2409,Business Systems Analysts,Business Systems Analyst,7,Cognitocrm,Mississauga,59,1,In-Person,73,91520.0,91520.0,91520.0,3.8,Unspecified,Undef
2410,Business and Technical Analysts,Architecte Bi Databricks-Opportunité Ouverte Aux Candidats   L'International,3,Cgi,Montreal,61,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,Undef
2411,Business Systems Analysts,It (Information Technology) Business Analyst,14,Aim Tech Solutions Inc,Edmonton,53,1,In-Person,73,98009.6,98009.6,98009.6,3.8,Unspecified,Undef
2412,Senior Business Analysts,Senior Benefits Analyst,7,Greenshield Holdings,Etobicoke,59,4,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,"Excel, Excel"
2413,Senior Business Intelligence Analysts,"Senior Business Analyst, Informatics/Business Intelligence, Dare",14,Phsa,Vancouver,54,4,In-Person,72,88990.0,127923.0,108456.5,3.8,Unspecified,C
2414,Business and Technical Analysts,V.I.E. Programmer Analyst- H/F/X,1,Société Générale,Montreal,61,1,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Git, Docker, Github, Java, Jira, Postgresql"
2415,Financial and Operational Analysts,Sales Analyst,7,Miniso,Edmonton,53,1,In-Person,72,93600.0,93600.0,93600.0,3.8,Unspecified,Undef
2416,Financial and Operational Analysts,Inventory Accounting Analyst - Contract,7,Stelco,Haldimand,59,1,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,Excel
2417,Senior Supply Chain Data Analysts,Business Analyst With Bi,14,C.G.I.,Montreal,61,4,In-Person,72,75000.0,75000.0,75000.0,3.8,Unspecified,"Sql, Excel, Azure, Tableau, Power Bi"
2418,Senior Business Analysts,Senior Business Analyst - Gft,14,Royal Bank Of Canada,Toronto,59,4,In-Person,55,66000.0,84500.0,75250.0,3.8,Unspecified,Sql
2419,Senior Business Intelligence Analysts,"Business Analyst, Temporary",14,Aviso Wealth,Toronto,59,4,In-Person,72,77000.0,95000.0,86000.0,3.8,Unspecified,Sql
2420,Business Systems Analysts,Business Systems Analyst,7,Horizon Tech Services Inc,Calgary,53,1,In-Person,73,98280.0,98280.0,98280.0,3.8,Unspecified,Undef
2421,Business and Technical Analysts,Analyste Des Revenus - Revenue Analyst,7,Foodtastic,Montreal,61,1,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,"Power BI, Tableau, Excel, Vue"
2422,Business Systems Analysts,Business Systems Analyst,7,Global One Data Inc.,Surrey,54,1,In-Person,72,95680.0,95680.0,95680.0,3.8,Unspecified,Undef
2423,Senior Supply Chain Data Analysts,"Sr. Analyst, Logistics",7,Baxter,Mississauga,59,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,Excel
2424,Senior Business Intelligence Analysts,"Senior Manager, Business Planning & Market Intelligence",13,Samsung Electronics,Mississauga,59,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,Undef
2425,Senior Supply Chain Data Analysts,Logistics Support And Reliability Analyst - Intermediate,7,Aversan,Ottawa,59,2,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,Excel
2426,Senior Business Analysts,Senior Business Analyst,14,Bmo Financial Group,Toronto,59,4,In-Person,55,74800.0,138600.0,106700.0,3.8,Unspecified,Undef
2427,Senior Business Analysts,Senior Compensation Analyst,7,Thomson Reuters,Toronto,59,4,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,"Excel, Power Bi, Database"
2428,Business Systems Analysts,Business Systems Analyst,7,Premiumreal Technologies Inc.,Nepean,59,1,In-Person,73,55120.0,57200.0,56160.0,3.8,Unspecified,Jira
2429,Business Systems Analysts,Business Systems Analyst,7,D.D Enterprises Inc,Brampton,59,1,In-Person,72,86320.0,86320.0,86320.0,3.8,Unspecified,Undef
2430,Business and Marketing Analysts,Marketing Analyst,7,Manro Enterprises Ltd,Surrey,54,1,In-Person,72,61360.0,61360.0,61360.0,3.8,Unspecified,Excel
2431,Senior Data Analysts,Data Analyst - Data Science & Analysis,7,Mcgill University,Montreal,61,4,In-Person,73,76065.6,76065.6,76065.6,3.8,Unspecified,"Machine Learning, Sql, Julia, Python, R"
2432,Systems and Data Analysts,"Junior Research Analyst - Data Science, Mixed Methods",7,Mcgill University,Montreal,61,1,In-Person,73,62400.0,72800.0,67600.0,3.8,Unspecified,"Machine Learning, Sql"
2433,Senior Data Analysts,Data Analyst - Data Science & Analysis,7,Mcgill University,Montreal,61,4,In-Person,73,76065.6,76065.6,76065.6,3.8,Unspecified,"Machine Learning, Sql, C#, Julia, Python, R"
2434,Systems and Data Analysts,Data & System Analyst Gts,7,Brp,Valcourt,61,3,In-Person,72,76000.0,89440.0,82720.0,3.8,Unspecified,"Power Bi, Power BI, Reason"
2435,Systems and Data Analysts,"Junior Research Analyst - Data Science, Mixed Methods",7,Mcgill University,Montreal,61,1,In-Person,73,62400.0,72800.0,67600.0,3.8,Unspecified,"C#, Machine Learning, Sql"
2436,Systems and Data Analysts,Data & System Analyst Gts,7,Brp,Sherbrooke,61,3,In-Person,72,76000.0,89440.0,82720.0,3.8,Unspecified,"Power Bi, Power BI, Reason"
2437,Senior Data Analysts,Staff Data Analyst,7,Hellofresh,Toronto,59,4,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,"Tableau, Python, Excel, Sql"
2438,Systems and Data Analysts,Data Analyst - Regular Full-Time,7,District Of Squamish,Squamish,54,3,In-Person,72,87734.4,87734.4,87734.4,3.8,Unspecified,"C#, Sql"
2439,Senior Supply Chain Data Analysts,Business Analyst - 355 - Remote,14,Voyageur Aviation Corp, North Bay,59,4,Remote,58,68500.0,87000.0,77750.0,3.8,Unspecified,"Power Bi, Excel"
2440,Senior Supply Chain Data Analysts,"2024 Cae Group, Fall Data Governance Analyst (8 Months)",7,Royal Bank Of Canada,Toronto,59,4,In-Person,55,68500.0,87000.0,77750.0,3.8,Unspecified,"Tableau, Plotly, Sql, Python, R"
2441,Financial and Operational Analysts,Product Analyst,7,Absorb Software,Remote,52,1,Remote,73,50000.0,76458.0,63229.0,3.8,Unspecified,"Html, Tableau, Sql, Confluence, Jira, Power Bi, Python, Looker, R"
2442,Senior Business Analysts,Staff Business Intelligence Analyst,7,Surveymonkey,Remote,52,4,Remote,72,66000.0,84500.0,75250.0,3.8,Unspecified,"C#, Tableau, Sql, Databricks, Excel, Snowflake, Power Bi"
2443,Senior Data Analysts,Data Analyst Intern,3,Klue,Vancouver,54,1,In-Person,72,44000.0,57200.0,50600.0,3.8,Unspecified,"Python, Excel"
2444,Senior Business Analysts,"Senior Analyst, Enterprise Analytics",7,Zendesk,Montreal,61,4,In-Person,72,66000.0,84500.0,75250.0,3.8,Unspecified,"Tableau, Looker, Sql"
2445,Senior Business Intelligence Analysts,Senior Technical Analyst - Business Intelligence Developer,1,Vancouver Airport Authority,Vancouver,54,4,In-Person,73,97599.0,127555.0,112577.0,3.8,Unspecified,"Python, Power BI, Qlik Sense, Sql"
2446,Senior Data Analysts,Data Analyst,7,Surerus Murphy Joint Venture,Calgary,53,4,In-Person,72,69000.0,86000.0,77500.0,3.8,Unspecified,"Azure, Sql, Power Bi, Power Platform, Power BI, Databricks, Ssrs"
2447,Financial and Operational Analysts,Pricing Analyst Prin,7,Dayforce,Remote,52,1,Remote,72,83500.0,149300.0,116400.0,3.8,Unspecified,"Power Bi, Tableau, Excel, Database"
2448,Database Analysts,Database Analyst,7,Chase Auto Parts Inc.,Mississauga,59,3,In-Person,72,87360.0,87360.0,87360.0,3.8,Unspecified,"Database, Sql, Database, Mysql, Python, R"
2449,Senior Business Intelligence Analysts,Business Intelligence & Analytics Student,7,Pcl Construction,Edmonton,53,4,In-Person,15,68000.0,88300.0,78150.0,3.8,Unspecified,"Power Bi, C#, Python, Sql"
2450,Business Systems Analysts,"Analyst, Business Systems",7,Mhi Rj Aviation Ulc,Downsview,59,1,In-Person,58,85816.8,91520.0,88668.4,3.8,Unspecified,"Python, Sql, Excel, Azure, Git, Big Data, Css, Power Bi"
2451,Senior Supply Chain Data Analysts,Service Analyst Improvement (Finops),7,Sita Switzerland Sarl,Montreal,61,4,In-Person,73,68500.0,87000.0,77750.0,3.8,Unspecified,"Power BI, Aws, Excel, Azure, Power Bi"
2452,Business Systems Analysts,Business Systems & Data Analyst,7,Mattr,Toronto,59,1,In-Person,72,85816.8,91520.0,88668.4,3.8,Unspecified,"Power Bi, Tableau, Excel, Sql"
2453,Systems and Data Analysts,Data Analyst - Kenwave Solutions Inc.,7,Kenaidan Contracting Ltd,Mississauga,59,3,In-Person,72,76000.0,89440.0,82720.0,3.8,Unspecified,"Python, Sql, Machine Learning, Matlab"
2454,Business and Marketing Analysts,Business Analyst,14,It Chapter,Ottawa,59,1,In-Person,73,65000.0,87000.0,76000.0,3.8,Unspecified,Undef
2455,Senior Data Analysts,"Senior Business Analyst, Data Analytics, Reporting & Evaluation",14,Phsa,Vancouver,54,4,In-Person,72,88990.0,127923.0,108456.5,3.8,Unspecified,C
2456,Business and Technical Analysts,Bi Reporting Consultant,3,Cibc,Toronto,59,2,In-Person,72,64123.59,86600.0,75361.795,3.8,Unspecified,"Azure, Python, Apex, Java"
2457,Business and Marketing Analysts,Business Insights Analyst,7,Acosta,Toronto,59,1,In-Person,72,44200.0,57200.0,50700.0,3.8,Unspecified,Excel
2458,Senior Data Analysts,Erp Data Analyst,7,Velixo,Montreal,61,4,In-Person,72,69000.0,86000.0,77500.0,3.8,Unspecified,"Excel, Sql, Excel"
2459,Financial and Operational Analysts,Performance Marketing Analyst,7,Function Growth Inc.,Remote,52,1,Remote,72,50000.0,75000.0,62500.0,3.8,Unspecified,"Looker, Html, Tableau, Excel, Power Bi, Javascript"
2460,Financial and Operational Analysts,Allocations Analyst,7,Arc'Teryx,North Vancouver,54,1,In-Person,72,69000.0,86000.0,77500.0,3.8,Unspecified,Excel
2461,Senior Business Intelligence Analysts,Integrated Planning And Budgeting Analyst,7,University Of Waterloo,Waterloo,59,4,In-Person,73,68000.0,88300.0,78150.0,3.8,Unspecified,Undef
2462,Senior Business Intelligence Analysts,Business Intelligence Engineer,10,Kohl & Frisch Ltd,Concord,59,4,In-Person,72,100000.0,120000.0,110000.0,3.8,Unspecified,"Azure, Ssis, Sql, SQL, Databricks, Ssrs, Power Bi, Database"
2463,Systems and Data Analysts,Information Technology (It) Data Analyst,7,V Manage It,Delta,54,3,In-Person,73,81120.0,81120.0,81120.0,3.8,Unspecified,Database
2464,Senior Data Analysts,Finance Data Analyst,7,Computershare,Toronto,59,4,In-Person,72,69000.0,86000.0,77500.0,3.8,Unspecified,"Database, Tableau, Power BI, Sql, Mysql, Gap, Java, Ssrs, Seaborn, C#, Python, Matplotlib"
2465,Senior Supply Chain Data Analysts,Client Success Analyst,7,Qventus,Remote,52,4,Remote,72,68500.0,87000.0,77750.0,3.8,Unspecified,"Looker, Snowflake, Machine Learning, Sql"
2466,Business and Technical Analysts,Fo 18R - Business Analyst,14,Bc Public Service,100 Mile House,54,1,In-Person,74,64123.59,72674.35,68398.97,3.8,Unspecified,Undef
2467,Senior Business Intelligence Analysts,"Senior Business Analyst, Investment Data Operations",14,Omers,Toronto,59,4,In-Person,72,30240.56,57200.0,43720.28,3.8,Unspecified,"Crystal, Sql, Excel, Azure, Eagle"
2468,Senior Business Intelligence Analysts,Senior Finance Data Analyst (Commercial Finance),7,Computershare,Toronto,59,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,"Tableau, Sql, Excel, Gap, Java, C#, Database"
2469,Senior Supply Chain Data Analysts,Sr. Data Analyst (Revenue Assurance),7,Rogers Communications,Toronto,59,4,In-Person,32,68500.0,87000.0,77750.0,3.8,Unspecified,"Tableau, Excel, Databricks, Sas, Power Bi, Python, Vba, Database"
2470,Systems and Data Analysts,Information Technology (It) Data Analyst,7,Ag Marketing & Development Group Inc,Mississauga,59,3,In-Person,15,89440.0,89440.0,89440.0,3.8,Unspecified,Database
2471,Business Systems Analysts,Business Data Analyst,7,Infin Brands Inc,Markham,59,1,In-Person,72,68000.0,68000.0,68000.0,3.8,Unspecified,Undef
2472,Senior Supply Chain Data Analysts,"Field Sales Operations Analyst, Canada",7,"Amazon Web Services Canada, Inc.",Toronto,59,4,In-Person,74,68500.0,87000.0,77750.0,3.8,Unspecified,"Aws, Tableau, Excel, Sql"
2473,Senior Business Analysts,Program Analyst,7,Emterra Group,Oakville,59,4,In-Person,72,65000.0,65000.0,65000.0,3.8,Unspecified,Asana
2474,Senior Supply Chain Data Analysts,Hris System Analyst,7,Bc Rapid Transit Co. Ltd,Metro Vancouver Regional District,54,4,In-Person,73,75600.0,113400.0,94500.0,3.8,Unspecified,Undef
2475,Senior Supply Chain Data Analysts,"Business Analyst, Supplier Engagement (Askuity Division)",14,The Home Depot Canada,Toronto,59,4,In-Person,72,68500.0,87000.0,77750.0,3.8,Unspecified,Excel
2476,Senior Business Intelligence Analysts,"Business Analyst, Order Management (Temporary, 18 Months)",14,Brp,Sherbrooke,61,4,In-Person,72,68000.0,88300.0,78150.0,3.8,Unspecified,"Reason, Sql"
2477,Business Systems Analysts,"Analyst, Business Systems",7,Mhi Canada Aerospace Inc.,Toronto,59,1,In-Person,8,85816.8,91520.0,88668.4,3.8,Unspecified,"Python, Sql, Excel, Azure, Git, Big Data, Css, Power Bi"
2478,Senior Data Analysts,Application Analyst,7,Jll,Toronto,59,4,In-Person,72,69000.0,86000.0,77500.0,3.8,Unspecified,"Crystal, Sql, Excel, Javascript, Database"
2479,Senior Business Intelligence Analysts,Business Intelligence Specialist,3,Prophet Business Group Ulc,Winnipeg,55,4,In-Person,72,137280.0,141177.0,139228.5,3.8,Unspecified,Sql
2480,Systems and Data Analysts,Expert Data Warehouse / Data Engineer / Data Analyst (M/W/D),10,Thimm Group Gmbh  Co. Kg,Engineer,54,4,In-Person,72,76000.0,89440.0,82720.0,3.8,Unspecified,Undef
2481,Financial and Operational Analysts,Marketing Analytics Analyst,7,Bioaro Inc.,Calgary,53,1,In-Person,72,102315.2,102315.2,102315.2,3.8,Unspecified,Undef
